Student_ID	Time	Detector_Name	Value
Stu_0105a5313a7581494a07c47c38677ed3	2020-03-09T13:25:10.197Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"cancel-const/":[1,0.68],"subtraction-const/":[1,0.68]},null,{"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_0105a5313a7581494a07c47c38677ed3	2020-03-09T13:25:18.661Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"cancel-const/":[1,0.68],"subtraction-const/":[1,0.68],"combine-like-const/":[1,0.68]},null,{"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_0105a5313a7581494a07c47c38677ed3	2020-03-09T13:25:44.874Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"cancel-const/":[2,0.92],"subtraction-const/":[2,0.92],"combine-like-const/":[1,0.68]},null,{"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92},"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_0105a5313a7581494a07c47c38677ed3	2020-03-09T13:25:50.181Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"cancel-const/":[2,0.92],"subtraction-const/":[2,0.92],"combine-like-const/":[2,0.92]},null,{"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92},"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92}}]
Stu_0105a5313a7581494a07c47c38677ed3	2020-03-09T13:26:12.294Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"cancel-const/":[2,0.92],"subtraction-const/":[3,0.67],"combine-like-const/":[2,0.92]},null,{"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92},"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.67},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92}}]
Stu_0105a5313a7581494a07c47c38677ed3	2020-03-09T13:26:21.244Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"cancel-const/":[2,0.92],"subtraction-const/":[3,0.67],"combine-like-const/":[2,0.92]},null,{"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92},"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.67},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92}}]
Stu_0105a5313a7581494a07c47c38677ed3	2020-03-09T13:26:24.517Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"cancel-const/":[2,0.92],"subtraction-const/":[4,0.36],"combine-like-const/":[2,0.92]},null,{"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92},"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.36},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92}}]
Stu_0105a5313a7581494a07c47c38677ed3	2020-03-09T13:26:29.312Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"cancel-const/":[2,0.92],"subtraction-const/":[4,0.36],"combine-like-const/":[2,0.92]},null,{"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92},"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.36},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92}}]
Stu_0105a5313a7581494a07c47c38677ed3	2020-03-09T13:26:34.103Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"cancel-const/":[2,0.92],"subtraction-const/":[4,0.36],"combine-like-const/":[2,0.92]},null,{"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92},"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.36},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92}}]
Stu_0105a5313a7581494a07c47c38677ed3	2020-03-09T13:26:45.434Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"cancel-const/":[2,0.92],"subtraction-const/":[4,0.36],"combine-like-const/":[2,0.92]},null,{"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92},"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.36},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92}}]
