Student_ID	Time	Detector_Name	Value
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:14:21.469Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[1,0.23]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.23}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:14:24.805Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[1,0.23]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.23}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:14:31.692Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[1,0.23]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.23}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:14:41.814Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[1,0.23]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.23}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:15:34.469Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:15:34.585Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:16:10.383Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:16:19.913Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:16:20.417Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:16:20.459Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:16:20.483Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:16:20.515Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:16:20.548Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:16:20.627Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:16:20.617Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:16:20.694Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:16:20.706Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:16:20.716Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:16:52.930Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:17:10.837Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:17:24.988Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:17:42.761Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:17:45.363Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:17:45.463Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:17:45.664Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:17:47.308Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:17:57.470Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:17:58.520Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:18:07.370Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:18:08.588Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:18:09.440Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:21:04.426Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:22:05.503Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:22:09.871Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22],"cancel-const/":[1,0.68]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:22:12.686Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22],"cancel-const/":[1,0.68],"combine-like-const/":[1,0.68]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:24:52.631Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22],"cancel-const/":[1,0.68],"combine-like-const/":[1,0.68]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:24:56.733Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22],"cancel-const/":[1,0.68],"combine-like-const/":[1,0.68]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:25:00.300Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22],"cancel-const/":[1,0.68],"combine-like-const/":[1,0.68]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:27:16.839Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22],"cancel-const/":[1,0.68],"combine-like-const/":[1,0.68]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:27:27.606Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22],"cancel-const/":[1,0.68],"combine-like-const/":[1,0.68]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:27:28.810Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22],"cancel-const/":[1,0.68],"combine-like-const/":[1,0.68]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:27:28.290Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22],"cancel-const/":[1,0.68],"combine-like-const/":[1,0.68]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:30:52.341Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[4,0.22],"cancel-const/":[1,0.68],"combine-like-const/":[1,0.68]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_06fd39a26d36d6a36e4596ca54b1f440	2020-03-11T17:30:56.580Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[4,0.22],"cancel-const/":[1,0.68],"combine-like-const/":[1,0.68]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
