Student_ID	Time	Detector_Name	Value
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:23:17.348Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[1,0.23]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.23}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:23:25.641Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[2,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:23:38.143Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:23:54.314Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:24:46.256Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:24:59.275Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:25:23.246Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:25:32.671Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:25:59.723Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:26:15.529Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:26:24.408Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:26:36.122Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[3,0.22]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.22}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:27:30.187Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[4,0.64],"combine-like-const/":[1,0.68]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.64},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:27:33.929Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[4,0.64],"combine-like-const/":[1,0.68],"cancel-const/":[1,0.68]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.64},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:28:15.580Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[5,0.91],"combine-like-const/":[1,0.68],"cancel-const/":[2,0.92]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.91},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.68},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:28:18.157Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[5,0.91],"combine-like-const/":[2,0.92],"cancel-const/":[2,0.92]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.91},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:28:46.821Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[6,0.98],"combine-like-const/":[2,0.92],"cancel-const/":[3,0.98]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.98},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.92},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.98}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:28:50.200Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[6,0.98],"combine-like-const/":[3,0.98],"cancel-const/":[3,0.98]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.98},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.98},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.98}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:29:13.195Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[7,0.99],"combine-like-const/":[3,0.98],"cancel-const/":[4,0.99]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.99},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.98},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.99}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:29:22.264Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[7,0.99],"combine-like-const/":[4,0.99],"cancel-const/":[4,0.99]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.99},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.99},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.99}}]
Stu_05d6fe4356f0b2d8405dc9ee66a8a691	2020-03-11T16:29:50.275Z	critical_struggle	0, > 0 s,  [[0,0,0,0,0,0],{"subtraction-const/":[8,0.99],"combine-like-const/":[4,0.99],"cancel-const/":[5,0.99]},null,{"subtraction-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.99},"combine-like-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.99},"cancel-const/":{"p_transit":0.2,"p_slip":0.1,"p_guess":0.2,"p_know":0.99}}]
