Time,struggle_indiv_training,nonstruggle_indiv_training,struggle_indiv_assign,nonstruggle_indiv_assign,struggle_collab_training,nonstruggle_collab_training,struggle_collab_assign,nonstruggle_collab_assign, NumStudent: 21
0,0,1,0,0,0,0,0,0
1,0,2,0,0,0,0,0,0
2,0,4,0,0,0,0,0,0
3,0,14,0,0,0,0,0,0
4,0,12,0,0,0,0,0,0
5,0,11,0,0,0,0,0,0
6,0,10,0,0,0,0,0,0
7,0,9,0,0,0,0,0,0
8,0,0,0,0,0,1,0,0
9,0,0,0,0,0,3,0,0
10,0,0,0,0,0,3,0,0
11,0,0,0,0,1,3,0,0
12,0,0,0,0,2,9,0,0
13,0,0,0,0,8,5,0,0
14,0,0,0,0,10,5,0,0
15,0,0,0,0,7,4,0,0
16,0,0,0,0,8,3,0,0
17,0,0,0,1,2,0,0,0
18,0,0,2,1,2,0,0,0
19,0,0,5,7,2,0,0,0
20,0,0,1,12,0,0,0,0
21,0,0,0,14,0,0,0,0
22,0,0,0,14,0,0,0,0
23,0,0,0,14,0,0,0,0
24,0,0,0,13,0,0,0,0
25,0,0,0,13,0,0,0,0
26,0,0,1,12,0,0,0,0
27,0,0,1,13,0,0,0,0
28,0,0,0,12,0,0,0,0
29,0,0,0,11,0,0,0,1
30,0,0,0,12,0,0,1,0
31,0,0,0,10,0,0,0,0
32,0,0,0,8,0,0,0,0
33,0,0,0,7,0,0,0,0
34,0,0,0,5,0,0,0,0
35,0,0,0,5,0,0,0,2
36,0,0,0,5,0,0,1,1
37,0,0,0,4,0,0,0,1
38,0,0,0,3,0,0,0,1
39,0,0,0,3,0,0,0,0
40,0,0,0,4,0,0,0,0
464,0,0,0,1,0,0,0,0
465,0,0,0,1,0,0,0,0
524,0,2,0,0,0,0,0,0
525,0,2,0,0,0,0,0,0
526,0,2,0,0,0,0,0,0
528,0,1,0,0,0,0,0,0
529,0,2,0,0,0,0,0,0
530,0,1,0,0,0,0,0,0
531,0,2,0,0,0,0,0,0
532,0,2,0,0,0,0,0,0
533,0,2,0,0,0,0,0,0
535,0,1,0,0,0,0,0,0
536,0,1,0,0,0,0,0,0
538,1,0,0,0,0,0,0,0
540,0,1,0,0,0,0,0,0
541,0,1,0,0,0,0,0,0
542,0,1,0,0,0,0,0,0
543,0,1,0,0,0,0,0,0
544,0,2,0,0,0,0,0,0
545,0,0,0,0,0,2,0,0
546,0,0,0,0,2,0,0,0
548,0,0,0,0,2,0,0,0
549,0,0,0,0,2,0,0,0
550,0,0,0,0,2,0,0,0
551,0,0,0,0,2,0,0,0
552,0,0,0,0,2,0,0,0
553,0,0,0,0,2,0,0,0
557,0,0,0,0,2,0,0,0
558,0,0,0,0,2,0,0,0
559,0,0,0,0,2,0,0,0
560,0,0,0,0,2,0,0,0
561,0,0,0,2,0,0,0,0
562,0,0,0,2,0,0,0,0
563,0,0,0,2,0,0,0,0
564,0,0,0,2,0,0,0,0
565,0,0,0,2,0,0,0,0
566,0,2,0,0,0,0,0,0
567,0,2,0,0,0,0,0,0
571,0,1,0,0,0,0,0,0
572,0,1,0,0,0,0,0,0
574,0,2,0,0,0,0,0,0
575,0,2,0,0,0,0,0,0
576,0,2,0,0,0,0,0,0
577,0,2,0,0,0,0,0,0
578,0,1,0,0,0,0,0,0
579,0,1,0,0,0,0,0,0
580,0,2,0,0,0,0,0,0
581,0,2,0,0,0,0,0,0
690,0,1,0,0,0,0,0,0
691,0,1,0,0,0,0,0,0
692,0,1,0,0,0,0,0,0
693,0,1,0,0,0,0,0,0
694,0,1,0,0,0,0,0,0
695,1,0,0,0,0,0,0,0
696,0,1,0,0,0,0,0,0
